

32 235.5186 
331.6247 33 
65 626.6585 
8435.6772 128 
256 13428.3525 
2890.7681 257 
1000 14514.8918 
12596.7736 2000 


32 269.1983 
331.6247 64 
65 911.9314 
8435.6772 129 
256 12263.5962 
2890.7681 512 
1000 10344.6655 


32 33 
331.6247 2951.7633 
65 128 
8435.6772 1120.3533 
256 257 
2890.7681 12562.5709 
1000 2000 


32 297.8807 
331.6247 64 
65 11172.4214 
8435.6772 129 
256 3356.6256 
2890.7681 512 
1000 14712.2544 
