

32 0.0070 
0.0082 33 
65 0.0021 
0.0001 128 
256 2.529005e-05 
1.733436e-05 257 
1000 5.503238e-07 
2.442300e-08 2000 


32 0.0042 
0.0082 64 
65 0.0011 
0.0001 129 
256 1.849131e-05 
1.733436e-05 512 
1000 2.727142e-07 


32 33 
0.0082 0.0004 
65 128 
0.0001 0.0001 
256 257 
1.733436e-05 2.319976e-06 
1000 2000 


32 0.0139 
0.0082 64 
65 0.0002 
0.0001 129 
256 3.218576e-05 
1.733436e-05 512 
1000 4.250182e-08 
