

32 0.2112 
0.2262 33 
65 0.0800 
0.0025 128 
256 0.4194 
0.3754 257 
1000 0.1516 
0.3098 2000 


32 0.2232 
0.2262 64 
65 0.0523 
0.0025 129 
256 0.4981 
0.3754 512 
1000 0.2494 


32 33 
0.2262 0.0125 
65 128 
0.0025 0.0375 
256 257 
0.3754 0.4984 
1000 2000 


32 0.2212 
0.2262 64 
65 0.0042 
0.0025 129 
256 0.3430 
0.3754 512 
1000 0.2301 
