

32 4.77519087357954586 
0.23262162642045456 33 
65 6.42622514204545414 
14.76962002840909172 128 
256 442.76935369318181301 
79.12690873579545325 257 
1000 20125.34956498579413164 
59867.77499112216173671 2000 


32 0.51127485795454541 
0.23262162642045456 64 
65 1.33134321732954541 
14.76962002840909172 129 
256 80.50042169744318699 
79.12690873579545325 512 
1000 7851.75110973011396709 


32 33 
0.23262162642045456 1.40136718750000000 
65 128 
14.76962002840909172 14.05406605113636331 
256 257 
79.12690873579545325 626.97800514914774794 
1000 2000 


32 4.77519087357954586 
0.23262162642045456 64 
65 69.25779030539773373 
14.76962002840909172 129 
256 442.76935369318181301 
79.12690873579545325 512 
1000 259851.46275745739694685 
